Navn,Stasjon,Tid(norsk normaltid),Nedbør (1 t)
Trondheim - Høvringen,SN68010,21-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,21-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 10:00:00,0.6
Trondheim - Høvringen,SN68010,22-02-2023 11:00:00,1.7
Trondheim - Høvringen,SN68010,22-02-2023 12:00:00,1.3
Trondheim - Høvringen,SN68010,22-02-2023 13:00:00,2
Trondheim - Høvringen,SN68010,22-02-2023 14:00:00,0.6
Trondheim - Høvringen,SN68010,22-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,22-02-2023 18:00:00,0.1
Trondheim - Høvringen,SN68010,22-02-2023 19:00:00,0.2
Trondheim - Høvringen,SN68010,22-02-2023 20:00:00,0.2
Trondheim - Høvringen,SN68010,22-02-2023 21:00:00,0.1
Trondheim - Høvringen,SN68010,22-02-2023 22:00:00,0.3
Trondheim - Høvringen,SN68010,22-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 00:00:00,0.3
Trondheim - Høvringen,SN68010,23-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 02:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 04:00:00,0.2
Trondheim - Høvringen,SN68010,23-02-2023 05:00:00,0.2
Trondheim - Høvringen,SN68010,23-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 07:00:00,0.4
Trondheim - Høvringen,SN68010,23-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 09:00:00,0.1
Trondheim - Høvringen,SN68010,23-02-2023 10:00:00,0.1
Trondheim - Høvringen,SN68010,23-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 13:00:00,0.2
Trondheim - Høvringen,SN68010,23-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,23-02-2023 21:00:00,0.4
Trondheim - Høvringen,SN68010,23-02-2023 22:00:00,0.6
Trondheim - Høvringen,SN68010,23-02-2023 23:00:00,1.2
Trondheim - Høvringen,SN68010,24-02-2023 00:00:00,0.6
Trondheim - Høvringen,SN68010,24-02-2023 01:00:00,0.6
Trondheim - Høvringen,SN68010,24-02-2023 02:00:00,0.5
Trondheim - Høvringen,SN68010,24-02-2023 03:00:00,0.1
Trondheim - Høvringen,SN68010,24-02-2023 04:00:00,0.2
Trondheim - Høvringen,SN68010,24-02-2023 05:00:00,1.2
Trondheim - Høvringen,SN68010,24-02-2023 06:00:00,1.8
Trondheim - Høvringen,SN68010,24-02-2023 07:00:00,0.2
Trondheim - Høvringen,SN68010,24-02-2023 08:00:00,0.1
Trondheim - Høvringen,SN68010,24-02-2023 09:00:00,0.1
Trondheim - Høvringen,SN68010,24-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,24-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,24-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,24-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,24-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,24-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,24-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,24-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,24-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,24-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,24-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,24-02-2023 21:00:00,1.6
Trondheim - Høvringen,SN68010,24-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,24-02-2023 23:00:00,1.3
Trondheim - Høvringen,SN68010,25-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 02:00:00,0.2
Trondheim - Høvringen,SN68010,25-02-2023 03:00:00,0.3
Trondheim - Høvringen,SN68010,25-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 08:00:00,0.1
Trondheim - Høvringen,SN68010,25-02-2023 09:00:00,0.1
Trondheim - Høvringen,SN68010,25-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 14:00:00,0.1
Trondheim - Høvringen,SN68010,25-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 17:00:00,0.3
Trondheim - Høvringen,SN68010,25-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 19:00:00,0.3
Trondheim - Høvringen,SN68010,25-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,25-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 00:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 01:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 02:00:00,0.2
Trondheim - Høvringen,SN68010,26-02-2023 03:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 06:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 07:00:00,0.1
Trondheim - Høvringen,SN68010,26-02-2023 08:00:00,0.2
Trondheim - Høvringen,SN68010,26-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 10:00:00,0.1
Trondheim - Høvringen,SN68010,26-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 13:00:00,0.1
Trondheim - Høvringen,SN68010,26-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 15:00:00,0.2
Trondheim - Høvringen,SN68010,26-02-2023 16:00:00,0.4
Trondheim - Høvringen,SN68010,26-02-2023 17:00:00,0.2
Trondheim - Høvringen,SN68010,26-02-2023 18:00:00,0.4
Trondheim - Høvringen,SN68010,26-02-2023 19:00:00,0.1
Trondheim - Høvringen,SN68010,26-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,26-02-2023 22:00:00,0.1
Trondheim - Høvringen,SN68010,26-02-2023 23:00:00,0.1
Trondheim - Høvringen,SN68010,27-02-2023 00:00:00,0.2
Trondheim - Høvringen,SN68010,27-02-2023 01:00:00,0.1
Trondheim - Høvringen,SN68010,27-02-2023 02:00:00,0.1
Trondheim - Høvringen,SN68010,27-02-2023 03:00:00,0.3
Trondheim - Høvringen,SN68010,27-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 05:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 06:00:00,0.1
Trondheim - Høvringen,SN68010,27-02-2023 07:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 08:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 09:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 12:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 13:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 14:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,27-02-2023 20:00:00,0.2
Trondheim - Høvringen,SN68010,27-02-2023 21:00:00,0.2
Trondheim - Høvringen,SN68010,27-02-2023 22:00:00,0.1
Trondheim - Høvringen,SN68010,27-02-2023 23:00:00,0.1
Trondheim - Høvringen,SN68010,28-02-2023 00:00:00,0.4
Trondheim - Høvringen,SN68010,28-02-2023 01:00:00,0.2
Trondheim - Høvringen,SN68010,28-02-2023 02:00:00,0.8
Trondheim - Høvringen,SN68010,28-02-2023 03:00:00,1.3
Trondheim - Høvringen,SN68010,28-02-2023 04:00:00,0
Trondheim - Høvringen,SN68010,28-02-2023 05:00:00,0.5
Trondheim - Høvringen,SN68010,28-02-2023 06:00:00,0.1
Trondheim - Høvringen,SN68010,28-02-2023 07:00:00,0.1
Trondheim - Høvringen,SN68010,28-02-2023 08:00:00,0.6
Trondheim - Høvringen,SN68010,28-02-2023 09:00:00,0.1
Trondheim - Høvringen,SN68010,28-02-2023 10:00:00,0
Trondheim - Høvringen,SN68010,28-02-2023 11:00:00,0
Trondheim - Høvringen,SN68010,28-02-2023 12:00:00,0.1
Trondheim - Høvringen,SN68010,28-02-2023 13:00:00,0.4
Trondheim - Høvringen,SN68010,28-02-2023 14:00:00,0.2
Trondheim - Høvringen,SN68010,28-02-2023 15:00:00,0
Trondheim - Høvringen,SN68010,28-02-2023 16:00:00,0
Trondheim - Høvringen,SN68010,28-02-2023 17:00:00,0
Trondheim - Høvringen,SN68010,28-02-2023 18:00:00,0
Trondheim - Høvringen,SN68010,28-02-2023 19:00:00,0
Trondheim - Høvringen,SN68010,28-02-2023 20:00:00,0
Trondheim - Høvringen,SN68010,28-02-2023 21:00:00,0
Trondheim - Høvringen,SN68010,28-02-2023 22:00:00,0
Trondheim - Høvringen,SN68010,28-02-2023 23:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 00:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 01:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 02:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 03:00:00,0.1
Trondheim - Høvringen,SN68010,01-03-2023 04:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 05:00:00,0.1
Trondheim - Høvringen,SN68010,01-03-2023 06:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 07:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 08:00:00,0.4
Trondheim - Høvringen,SN68010,01-03-2023 09:00:00,1
Trondheim - Høvringen,SN68010,01-03-2023 10:00:00,0.3
Trondheim - Høvringen,SN68010,01-03-2023 11:00:00,0.6
Trondheim - Høvringen,SN68010,01-03-2023 12:00:00,0.3
Trondheim - Høvringen,SN68010,01-03-2023 13:00:00,0.8
Trondheim - Høvringen,SN68010,01-03-2023 14:00:00,0.6
Trondheim - Høvringen,SN68010,01-03-2023 15:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 16:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 17:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 18:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 19:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 20:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 21:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 22:00:00,0
Trondheim - Høvringen,SN68010,01-03-2023 23:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 00:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 01:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 02:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 03:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 04:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 05:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 06:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 07:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 08:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 09:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 10:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 11:00:00,0.1
Trondheim - Høvringen,SN68010,02-03-2023 12:00:00,3.1
Trondheim - Høvringen,SN68010,02-03-2023 13:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 14:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 15:00:00,0.5
Trondheim - Høvringen,SN68010,02-03-2023 16:00:00,0.1
Trondheim - Høvringen,SN68010,02-03-2023 17:00:00,0.4
Trondheim - Høvringen,SN68010,02-03-2023 18:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 19:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 20:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 21:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 22:00:00,0
Trondheim - Høvringen,SN68010,02-03-2023 23:00:00,0
Trondheim - Høvringen,SN68010,03-03-2023 00:00:00,0.1
Trondheim - Høvringen,SN68010,03-03-2023 01:00:00,0.1
Trondheim - Høvringen,SN68010,03-03-2023 02:00:00,0.6
Trondheim - Høvringen,SN68010,03-03-2023 03:00:00,1.7
Trondheim - Høvringen,SN68010,03-03-2023 04:00:00,1.1
Trondheim - Høvringen,SN68010,03-03-2023 05:00:00,0.2
Trondheim - Høvringen,SN68010,03-03-2023 06:00:00,0
Trondheim - Høvringen,SN68010,03-03-2023 07:00:00,0.5
Trondheim - Høvringen,SN68010,03-03-2023 08:00:00,3
Trondheim - Høvringen,SN68010,03-03-2023 09:00:00,2.9
Trondheim - Høvringen,SN68010,03-03-2023 10:00:00,0.4
Trondheim - Høvringen,SN68010,03-03-2023 11:00:00,0.5
Trondheim - Høvringen,SN68010,03-03-2023 12:00:00,0.3
Trondheim - Høvringen,SN68010,03-03-2023 13:00:00,0
Trondheim - Høvringen,SN68010,03-03-2023 14:00:00,0.2
Trondheim - Høvringen,SN68010,03-03-2023 15:00:00,0.4
Trondheim - Høvringen,SN68010,03-03-2023 16:00:00,0.4
Trondheim - Høvringen,SN68010,03-03-2023 17:00:00,0.1
Trondheim - Høvringen,SN68010,03-03-2023 18:00:00,0.1
Trondheim - Høvringen,SN68010,03-03-2023 19:00:00,0.1
Trondheim - Høvringen,SN68010,03-03-2023 20:00:00,0.1
Trondheim - Høvringen,SN68010,03-03-2023 21:00:00,0.1
Trondheim - Høvringen,SN68010,03-03-2023 22:00:00,0.2
Trondheim - Høvringen,SN68010,03-03-2023 23:00:00,0
Trondheim - Høvringen,SN68010,04-03-2023 00:00:00,0.4
Trondheim - Høvringen,SN68010,04-03-2023 01:00:00,0.4
Trondheim - Høvringen,SN68010,04-03-2023 02:00:00,0.1
Trondheim - Høvringen,SN68010,04-03-2023 03:00:00,0
Trondheim - Høvringen,SN68010,04-03-2023 04:00:00,0
Trondheim - Høvringen,SN68010,04-03-2023 05:00:00,0
Trondheim - Høvringen,SN68010,04-03-2023 06:00:00,0
Trondheim - Høvringen,SN68010,04-03-2023 07:00:00,0
Trondheim - Høvringen,SN68010,04-03-2023 08:00:00,0.9
Trondheim - Høvringen,SN68010,04-03-2023 09:00:00,0.3
Trondheim - Høvringen,SN68010,04-03-2023 10:00:00,0.2
Trondheim - Høvringen,SN68010,04-03-2023 11:00:00,0
Trondheim - Høvringen,SN68010,04-03-2023 12:00:00,0.2
Trondheim - Høvringen,SN68010,04-03-2023 13:00:00,0.4
Trondheim - Høvringen,SN68010,04-03-2023 14:00:00,0.6
Trondheim - Høvringen,SN68010,04-03-2023 15:00:00,0.4
Trondheim - Høvringen,SN68010,04-03-2023 16:00:00,0.5
Trondheim - Høvringen,SN68010,04-03-2023 17:00:00,0.2
Trondheim - Høvringen,SN68010,04-03-2023 18:00:00,0.8
Trondheim - Høvringen,SN68010,04-03-2023 19:00:00,0.6
Trondheim - Høvringen,SN68010,04-03-2023 20:00:00,0
Trondheim - Høvringen,SN68010,04-03-2023 21:00:00,0.1
Trondheim - Høvringen,SN68010,04-03-2023 22:00:00,0.4
Trondheim - Høvringen,SN68010,04-03-2023 23:00:00,0.2
Trondheim - Høvringen,SN68010,05-03-2023 00:00:00,0.1
Trondheim - Høvringen,SN68010,05-03-2023 01:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 02:00:00,0.9
Trondheim - Høvringen,SN68010,05-03-2023 03:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 04:00:00,0.1
Trondheim - Høvringen,SN68010,05-03-2023 05:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 06:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 07:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 08:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 09:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 10:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 11:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 12:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 13:00:00,0.5
Trondheim - Høvringen,SN68010,05-03-2023 14:00:00,1.4
Trondheim - Høvringen,SN68010,05-03-2023 15:00:00,0.3
Trondheim - Høvringen,SN68010,05-03-2023 16:00:00,0.4
Trondheim - Høvringen,SN68010,05-03-2023 17:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 18:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 19:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 20:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 21:00:00,0.1
Trondheim - Høvringen,SN68010,05-03-2023 22:00:00,0
Trondheim - Høvringen,SN68010,05-03-2023 23:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 00:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 01:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 02:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 03:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 04:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 05:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 06:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 07:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 08:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 09:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 10:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 11:00:00,0.1
Trondheim - Høvringen,SN68010,06-03-2023 12:00:00,0.1
Trondheim - Høvringen,SN68010,06-03-2023 13:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 14:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 15:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 16:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 17:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 18:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 19:00:00,0.3
Trondheim - Høvringen,SN68010,06-03-2023 20:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 21:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 22:00:00,0
Trondheim - Høvringen,SN68010,06-03-2023 23:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 00:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 01:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 02:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 03:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 04:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 05:00:00,0.2
Trondheim - Høvringen,SN68010,07-03-2023 06:00:00,1
Trondheim - Høvringen,SN68010,07-03-2023 07:00:00,0.1
Trondheim - Høvringen,SN68010,07-03-2023 08:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 09:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 10:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 11:00:00,1.2
Trondheim - Høvringen,SN68010,07-03-2023 12:00:00,3.4
Trondheim - Høvringen,SN68010,07-03-2023 13:00:00,2
Trondheim - Høvringen,SN68010,07-03-2023 14:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 15:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 16:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 17:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 18:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 19:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 20:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 21:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 22:00:00,0
Trondheim - Høvringen,SN68010,07-03-2023 23:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 00:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 01:00:00,0.2
Trondheim - Høvringen,SN68010,08-03-2023 02:00:00,1
Trondheim - Høvringen,SN68010,08-03-2023 03:00:00,0.7
Trondheim - Høvringen,SN68010,08-03-2023 04:00:00,0.5
Trondheim - Høvringen,SN68010,08-03-2023 05:00:00,1.4
Trondheim - Høvringen,SN68010,08-03-2023 06:00:00,1.5
Trondheim - Høvringen,SN68010,08-03-2023 07:00:00,0.3
Trondheim - Høvringen,SN68010,08-03-2023 08:00:00,0.1
Trondheim - Høvringen,SN68010,08-03-2023 09:00:00,0.1
Trondheim - Høvringen,SN68010,08-03-2023 10:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 11:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 12:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 13:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 14:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 15:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 16:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 17:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 18:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 19:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 20:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 21:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 22:00:00,0
Trondheim - Høvringen,SN68010,08-03-2023 23:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 00:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 01:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 02:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 03:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 04:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 05:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 06:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 07:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 08:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 09:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 10:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 11:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 12:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 13:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 14:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 15:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 16:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 17:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 18:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 19:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 20:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 21:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 22:00:00,0
Trondheim - Høvringen,SN68010,09-03-2023 23:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 00:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 01:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 02:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 03:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 04:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 05:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 06:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 07:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 08:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 09:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 10:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 11:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 12:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 13:00:00,0
Trondheim - Høvringen,SN68010,10-03-2023 14:00:00,0
